"Time","ec"
1437721482418,-61
1437721482425,-63
1437721482433,-61
1437721482441,-59
1437721482449,-61
1437721482457,-61
1437721482464,-61
1437721482472,-76
1437721482480,-76
1437721482488,-93
1437721482496,-103
1437721482503,-95
1437721482511,-107
1437721482519,-120
1437721482527,-127
1437721482535,-142
1437721482542,-144
1437721482550,-154
1437721482558,-159
1437721482566,-166
1437721482574,-171
1437721482581,-186
1437721482589,-193
1437721482597,-183
1437721482604,-205
1437721482612,-210
1437721482620,-198
1437721482628,-190
1437721482636,-193
1437721482643,-188
1437721482651,-190
1437721482659,-183
1437721482667,-173
1437721482675,-200
1437721482683,-195
1437721482691,-178
1437721482699,-188
1437721482706,-188
1437721482714,-188
1437721482722,-195
1437721482730,-181
1437721482738,-188
1437721482746,-200
1437721482754,-190
1437721482762,-203
1437721482769,-193
1437721482777,-212
1437721482785,-222
1437721482793,-210
1437721482801,-225
1437721482809,-212
1437721482817,-225
1437721482825,-225
1437721482833,-205
1437721482840,-249
1437721482848,-276
1437721482856,-256
1437721482864,-239
1437721482872,-232
1437721482880,-249
1437721482888,-251
1437721482896,-256
1437721482903,-276
1437721482911,-320
1437721482919,-457
1437721482927,-437
1437721482935,76
1437721482943,999
1437721482951,1211
1437721482959,566
1437721482966,44
1437721482974,-132
1437721482982,-210
1437721482990,-300
1437721482998,-322
1437721483006,-347
1437721483014,-342
1437721483022,-337
1437721483030,-349
1437721483037,-356
1437721483045,-356
1437721483053,-366
1437721483061,-344
1437721483069,-349
1437721483077,-359
1437721483085,-369
1437721483093,-381
1437721483100,-393
1437721483108,-393
1437721483116,-408
1437721483124,-417
1437721483132,-417
1437721483140,-427
1437721483148,-452
1437721483156,-459
1437721483163,-449
1437721483171,-474
1437721483179,-481
1437721483187,-481
1437721483195,-493
1437721483203,-498
1437721483211,-493
1437721483219,-518
1437721483227,-508
1437721483234,-488
1437721483242,-464
1437721483250,-447
1437721483258,-442
1437721483266,-415
1437721483274,-396
1437721483282,-398
1437721483290,-420
1437721483297,-420
1437721483305,-449
1437721483313,-464
1437721483321,-481
1437721483329,-498
1437721483337,-500
1437721483345,-498
1437721483353,-515
1437721483360,-530
1437721483368,-542
1437721483376,-549
1437721483384,-537
1437721483392,-540
1437721483400,-549
1437721483408,-542
1437721483416,-552
1437721483424,-564
1437721483431,-559
1437721483439,-579
1437721483447,-559
1437721483455,-547
1437721483463,-557
1437721483471,-562
1437721483478,-569
1437721483486,-576
1437721483494,-574
1437721483502,-579
1437721483510,-571
1437721483518,-581
1437721483525,-576
1437721483533,-574
1437721483541,-598
1437721483549,-591
1437721483557,-591
1437721483565,-601
1437721483572,-620
1437721483580,-605
1437721483588,-586
1437721483596,-598
1437721483604,-603
1437721483612,-603
1437721483620,-601
1437721483627,-608
1437721483635,-601
1437721483643,-605
1437721483651,-591
1437721483659,-608
1437721483667,-620
1437721483674,-618
1437721483682,-627
1437721483690,-623
1437721483698,-613
1437721483706,-630
1437721483714,-649
1437721483721,-642
1437721483729,-637
1437721483737,-642
1437721483745,-640
1437721483753,-649
1437721483761,-645
1437721483768,-647
1437721483776,-642
1437721483784,-630
1437721483792,-664
1437721483800,-659
1437721483808,-684
1437721483816,-686
1437721483823,-659
1437721483831,-686
1437721483839,-691
1437721483847,-659
1437721483855,-652
1437721483863,-669
1437721483870,-669
1437721483878,-676
1437721483886,-686
1437721483894,-669
1437721483902,-664
1437721483910,-674
1437721483917,-642
1437721483925,-625
1437721483933,-642
1437721483941,-637
1437721483949,-642
1437721483957,-645
1437721483964,-637
1437721483972,-635
1437721483980,-632
1437721483988,-630
1437721483996,-627
1437721484004,-625
1437721484012,-708
1437721484019,-835
1437721484027,-762
1437721484035,-120
1437721484043,840
1437721484051,1006
1437721484059,237
1437721484066,-332
1437721484074,-486
1437721484082,-608
1437721484090,-684
1437721484098,-730
1437721484106,-725
1437721484113,-735
1437721484121,-742
1437721484129,-740
1437721484137,-732
1437721484145,-725
1437721484153,-730
1437721484160,-725
1437721484168,-730
1437721484176,-742
1437721484184,-737
1437721484191,-750
1437721484199,-747
1437721484207,-752
1437721484214,-762
1437721484222,-735
1437721484230,-747
1437721484238,-757
1437721484246,-757
1437721484254,-764
1437721484261,-767
1437721484269,-771
1437721484277,-771
1437721484285,-774
1437721484293,-771
1437721484301,-771
1437721484308,-771
1437721484316,-828
1437721484324,-823
1437721484332,-742
1437721484340,-750
1437721484348,-735
1437721484355,-698
1437721484363,-681
1437721484371,-659
1437721484379,-623
1437721484387,-620
1437721484395,-618
1437721484402,-620
1437721484410,-630
1437721484418,-640
1437721484426,-645
1437721484434,-669
1437721484442,-686
1437721484449,-669
1437721484457,-686
1437721484465,-684
1437721484473,-681
1437721484481,-693
1437721484489,-669
1437721484496,-681
1437721484504,-691
1437721484512,-667
1437721484520,-679
1437721484528,-691
1437721484536,-674
1437721484543,-691
1437721484551,-696
1437721484559,-691
1437721484567,-703
1437721484575,-696
1437721484583,-693
1437721484590,-688
1437721484598,-679
1437721484606,-674
1437721484614,-703
1437721484622,-686
1437721484629,-681
1437721484637,-691
1437721484645,-686
1437721484653,-696
1437721484661,-693
1437721484669,-696
1437721484676,-691
1437721484684,-708
1437721484692,-693
1437721484700,-684
1437721484708,-686
1437721484716,-669
1437721484723,-679
1437721484731,-674
1437721484739,-679
1437721484747,-688
1437721484755,-669
1437721484763,-667
1437721484770,-686
1437721484778,-671
1437721484786,-659
1437721484794,-662
1437721484802,-647
1437721484810,-652
1437721484817,-662
1437721484825,-671
1437721484833,-662
1437721484841,-654
1437721484849,-669
1437721484857,-662
1437721484864,-654
1437721484872,-662
1437721484880,-667
1437721484888,-659
1437721484896,-664
1437721484904,-669
1437721484911,-667
1437721484919,-676
1437721484927,-669
1437721484935,-664
1437721484943,-669
1437721484951,-662
1437721484958,-659
1437721484966,-664
1437721484974,-667
1437721484982,-674
1437721484990,-676
1437721484998,-679
1437721485006,-676
1437721485013,-676
1437721485021,-671
1437721485029,-676
1437721485037,-671
1437721485045,-676
1437721485053,-686
1437721485061,-681
1437721485069,-691
1437721485076,-681
1437721485084,-679
1437721485092,-688
1437721485100,-669
1437721485108,-664
1437721485116,-664
1437721485124,-681
1437721485132,-681
1437721485139,-676
1437721485147,-684
1437721485155,-688
1437721485163,-703
1437721485171,-701
1437721485179,-691
1437721485187,-691
1437721485194,-662
1437721485202,-659
1437721485210,-664
1437721485218,-645
1437721485226,-662
1437721485234,-654
1437721485242,-657
1437721485250,-664
1437721485257,-654
1437721485265,-676
1437721485273,-688
1437721485281,-669
1437721485289,-662
1437721485297,-681
1437721485305,-759
1437721485313,-874
1437721485320,-737
1437721485328,-7
1437721485336,901
1437721485344,881
1437721485352,88
1437721485360,-393
1437721485368,-532
1437721485376,-635
1437721485383,-688
1437721485391,-725
1437721485399,-732
1437721485407,-730
1437721485415,-732
1437721485423,-732
1437721485431,-732
1437721485438,-732
1437721485446,-735
1437721485454,-732
1437721485462,-728
1437721485470,-732
1437721485478,-735
1437721485486,-740
1437721485494,-745
1437721485501,-730
1437721485509,-723
1437721485517,-747
1437721485525,-745
1437721485533,-735
1437721485541,-742
1437721485549,-759
1437721485557,-764
1437721485564,-757
1437721485572,-757
1437721485580,-774
1437721485588,-774
1437721485596,-774
1437721485604,-779
1437721485612,-798
1437721485619,-779
1437721485627,-762
1437721485635,-764
1437721485643,-747
1437721485651,-730
1437721485659,-693
1437721485667,-674
1437721485675,-645
1437721485682,-640
1437721485690,-637
1437721485698,-640
1437721485706,-645
1437721485714,-664
1437721485722,-684
1437721485730,-671
1437721485738,-676
1437721485745,-688
1437721485753,-684
1437721485761,-686
1437721485769,-686
1437721485777,-696
1437721485785,-688
1437721485793,-671
1437721485801,-676
1437721485809,-669
1437721485816,-667
1437721485824,-659
1437721485832,-662
1437721485840,-654
1437721485848,-647
1437721485856,-652
1437721485864,-649
1437721485872,-642
1437721485880,-640
1437721485887,-645
1437721485895,-647
1437721485903,-647
1437721485911,-654
1437721485919,-654
1437721485927,-642
1437721485935,-632
1437721485943,-647
1437721485951,-652
1437721485958,-637
1437721485966,-637
1437721485974,-642
1437721485982,-642
1437721485990,-642
1437721485998,-642
1437721486006,-637
1437721486014,-627
1437721486022,-625
1437721486029,-632
1437721486037,-620
1437721486045,-613
1437721486053,-610
1437721486061,-608
1437721486069,-593
1437721486077,-603
1437721486085,-601
1437721486093,-591
1437721486100,-586
1437721486108,-576
1437721486116,-566
1437721486124,-552
1437721486132,-549
1437721486140,-554
1437721486148,-537
1437721486156,-532
1437721486164,-532
1437721486172,-520
1437721486179,-527
1437721486187,-530
1437721486195,-525
1437721486203,-525
1437721486211,-520
1437721486219,-525
1437721486227,-532
1437721486235,-522
1437721486243,-520
1437721486250,-513
1437721486258,-520
1437721486266,-518
1437721486274,-513
1437721486282,-510
1437721486290,-498
1437721486298,-496
1437721486306,-486
1437721486314,-488
1437721486321,-488
1437721486329,-500
1437721486337,-500
1437721486345,-486
1437721486353,-493
1437721486361,-483
1437721486369,-476
1437721486377,-469
1437721486385,-469
1437721486392,-471
1437721486400,-459
1437721486408,-466
1437721486416,-461
1437721486424,-457
1437721486432,-459
1437721486440,-457
1437721486448,-457
1437721486456,-442
1437721486463,-488
1437721486471,-608
1437721486479,-562
1437721486487,-103
1437721486495,601
1437721486503,581
1437721486511,46
1437721486519,-227
1437721486527,-322
1437721486534,-359
1437721486542,-449
1437721486550,-481
1437721486558,-466
1437721486566,-464
1437721486574,-466
1437721486582,-464
1437721486590,-459
1437721486597,-447
1437721486605,-439
1437721486613,-430
1437721486621,-420
1437721486629,-425
1437721486636,-417
1437721486644,-417
1437721486652,-425
1437721486660,-430
1437721486668,-432
1437721486676,-417
1437721486683,-410
1437721486691,-408
1437721486699,-400
1437721486707,-393
1437721486715,-398
1437721486722,-388
1437721486730,-374
1437721486738,-369
1437721486746,-366
1437721486754,-354
1437721486761,-339
1437721486769,-339
1437721486777,-317
1437721486785,-295
1437721486793,-278
1437721486800,-259
1437721486808,-239
1437721486816,-217
1437721486824,-205
1437721486832,-200
1437721486840,-215
1437721486847,-227
1437721486855,-244
1437721486863,-269
1437721486871,-281
1437721486879,-283
1437721486886,-295
1437721486894,-295
1437721486902,-293
1437721486910,-283
1437721486918,-288
1437721486925,-288
1437721486933,-281
1437721486941,-283
1437721486949,-283
1437721486957,-286
1437721486965,-283
1437721486972,-286
1437721486980,-288
1437721486988,-276
1437721486996,-276
1437721487004,-276
1437721487011,-276
1437721487019,-281
1437721487027,-271
1437721487035,-273
1437721487043,-278
1437721487050,-276
1437721487058,-281
1437721487066,-286
1437721487074,-288
1437721487082,-293
1437721487089,-298
1437721487097,-305
1437721487105,-300
1437721487113,-300
1437721487121,-298
1437721487129,-291
1437721487136,-283
1437721487144,-276
1437721487152,-281
1437721487160,-278
1437721487168,-276
1437721487175,-281
1437721487183,-281
1437721487191,-276
1437721487199,-269
1437721487207,-269
1437721487214,-273
1437721487222,-278
1437721487230,-266
1437721487238,-256
1437721487246,-264
1437721487253,-261
1437721487261,-264
1437721487269,-266
1437721487277,-273
1437721487285,-271
1437721487293,-273
1437721487300,-273
1437721487308,-273
1437721487316,-278
1437721487324,-276
1437721487332,-264
1437721487339,-254
1437721487347,-249
1437721487355,-251
1437721487363,-244
1437721487371,-239
1437721487379,-244
1437721487387,-244
1437721487394,-239
1437721487402,-247
1437721487410,-242
1437721487418,-234
1437721487426,-239
1437721487434,-232
1437721487441,-239
1437721487449,-327
1437721487457,-391
1437721487465,-220
1437721487473,398
1437721487481,879
1437721487488,544
1437721487496,83
1437721487504,-71
1437721487512,-129
1437721487520,-176
1437721487528,-210
1437721487535,-222
1437721487543,-222
1437721487551,-227
1437721487559,-227
1437721487567,-229
1437721487575,-222
1437721487583,-222
1437721487590,-225
1437721487598,-212
1437721487606,-210
1437721487614,-203
1437721487622,-193
1437721487630,-190
1437721487637,-190
1437721487645,-183
1437721487653,-183
1437721487661,-176
1437721487669,-176
1437721487677,-171
1437721487684,-166
1437721487692,-159
1437721487700,-161
1437721487708,-161
1437721487716,-154
1437721487724,-151
1437721487731,-149
1437721487739,-137
1437721487747,-125
1437721487755,-112
1437721487763,-93
1437721487771,-76
1437721487779,-63
1437721487786,-44
1437721487794,-29
1437721487802,-15
1437721487810,0
1437721487818,-10
1437721487826,-27
1437721487833,-46
1437721487841,-59
1437721487849,-71
1437721487857,-76
1437721487865,-81
1437721487873,-88
1437721487880,-81
1437721487888,-83
1437721487896,-95
1437721487904,-95
1437721487912,-90
1437721487920,-95
1437721487927,-90
1437721487935,-90
1437721487943,-90
1437721487951,-83
1437721487959,-78
1437721487967,-76
1437721487975,-76
1437721487982,-83
1437721487990,-93
1437721487998,-90
1437721488006,-85
1437721488014,-93
1437721488022,-103
1437721488029,-81
1437721488037,-93
1437721488045,-105
1437721488053,-93
1437721488061,-103
1437721488069,-105
1437721488076,-100
1437721488084,-98
1437721488092,-95
1437721488100,-98
1437721488108,-107
1437721488116,-115
1437721488123,-120
1437721488131,-110
1437721488139,-105
1437721488147,-110
1437721488155,-122
1437721488163,-117
1437721488171,-105
1437721488179,-110
1437721488186,-122
1437721488194,-117
1437721488202,-100
1437721488210,-95
1437721488218,-85
1437721488226,-90
1437721488234,-88
1437721488241,-95
1437721488249,-110
1437721488257,-100
1437721488265,-93
1437721488273,-93
1437721488281,-88
1437721488289,-93
1437721488296,-100
1437721488304,-85
1437721488312,-73
1437721488320,-71
1437721488328,-71
1437721488336,-71
1437721488344,-49
1437721488352,-66
1437721488359,-73
1437721488367,-54
1437721488375,-61
1437721488383,-85
1437721488391,-83
1437721488399,-76
1437721488407,-93
1437721488414,-178
1437721488422,-237
1437721488430,-29
1437721488438,601
1437721488446,979
1437721488454,591
1437721488462,195
1437721488469,76
1437721488477,-5
1437721488485,-46
1437721488493,-71
1437721488501,-85
1437721488509,-90
1437721488517,-85
1437721488524,-78
1437721488532,-76
1437721488540,-66
1437721488548,-56
1437721488556,-59
1437721488564,-56
1437721488572,-51
1437721488579,-44
1437721488587,-39
1437721488595,-29
1437721488603,-37
1437721488611,-44
1437721488619,-42
1437721488627,-46
1437721488634,-24
1437721488642,-20
1437721488650,-44
1437721488658,-42
1437721488666,-24
1437721488674,-15
